tarih,hisse,kova,grup,kat,pos52,giris,tf,sebep,cikis,cikis_saat,getiri_%,max_%,min_%,max_saat,min_saat,max_fiyat,min_fiyat
2026-06-26,PRZMA,elenen,orta,7.4,0.779,49.5,1dk,stop,48.015,10:15,-3.03,5.86,-8.08,18:09,10:52,52.4,45.5
2026-06-26,SNICA,elenen,orta,28.3,0.534,4.8,1dk,hedef,4.944,10:00,2.97,3.96,-0.63,18:08,10:00,4.99,4.77
2026-06-26,TERA,elenen,orta,54.8,0.31,160.9,1dk,hedef,165.727,11:47,2.97,4.1,0.06,12:29,10:00,167.5,161.0
2026-06-26,VKFYO,elenen,orta,6.1,0.269,27.98,1dk,hedef,28.8194,10:00,2.97,3.86,-1.5,10:00,17:03,29.06,27.56
2026-06-29,AKCNS,elenen,orta,15.2,0.787,207.0,1dk,gun_sonu,207.0,18:05,-0.03,0.0,0.0,18:05,18:05,207.0,207.0
2026-06-29,BESLR,elenen,orta,27.2,0.392,14.3,1dk,stop,13.871,13:05,-3.03,1.12,-3.43,10:00,17:14,14.46,13.81
2026-06-29,DZGYO,elenen,orta,17.2,0.682,8.87,1dk,stop,8.6039,10:15,-3.03,0.0,-8.0,10:00,17:02,8.87,8.16
2026-06-29,ICBCT,elenen,orta,8.4,0.623,22.14,1dk,stop,21.4758,10:17,-3.03,1.81,-7.5,10:00,18:09,22.54,20.48
2026-06-29,ISFIN,elenen,tepe,15.7,0.833,20.58,1dk,stop,19.9626,18:05,-3.03,0.68,-3.3,10:01,18:09,20.72,19.9
2026-06-29,MRSHL,elenen,orta,62.5,0.634,1910.0,1dk,hedef,1967.3,10:01,2.97,5.5,-1.2,18:05,10:00,2015.0,1887.0
2026-06-29,PRKME,elenen,orta,18.9,0.397,21.02,1dk,stop,20.3894,10:45,-3.03,2.76,-6.66,10:06,15:53,21.6,19.62
2026-06-29,PRZMA,elenen,tepe,9.7,0.942,57.6,1dk,gun_sonu,57.6,17:59,-0.03,0.0,0.0,17:59,17:59,57.6,57.6
2026-06-29,SNICA,elenen,orta,13.4,0.643,5.04,1dk,stop,4.8888,10:15,-3.03,1.59,-10.71,10:00,18:09,5.12,4.5
2026-06-29,ZEDUR,elenen,orta,23.5,0.66,10.34,1dk,hedef,10.6502,10:49,2.97,3.38,-9.96,10:49,18:08,10.69,9.31
2026-06-30,AHSGY,elenen,orta,13.7,0.707,20.4,1dk,stop,19.788,10:54,-3.03,2.65,-7.99,10:00,14:21,20.94,18.77
2026-06-30,AKCNS,elenen,tepe,12.8,0.979,227.7,1dk,gun_sonu,227.7,18:08,-0.03,0.0,0.0,18:08,18:08,227.7,227.7
2026-06-30,AKFIS,elenen,tepe,5.5,0.997,79.35,1dk,stop,76.9695,10:19,-3.03,1.26,-9.77,10:00,16:46,80.35,71.6
2026-06-30,BARMA,elenen,tepe,9.9,0.858,72.7,1dk,stop,70.519,10:42,-3.03,0.21,-10.45,10:02,14:05,72.85,65.1
2026-06-30,CEOEM,elenen,orta,6.6,0.304,26.5,1dk,stop,25.705,16:45,-3.03,1.58,-4.15,13:11,16:47,26.92,25.4
2026-06-30,DMRGD,elenen,tepe,9.8,0.904,11.21,1dk,hedef,11.5463,11:49,2.97,4.46,0.0,12:54,10:03,11.71,11.21
2026-06-30,DOFRB,elenen,tepe,6.4,0.83,189.6,1dk,stop,183.912,15:18,-3.03,2.48,-3.85,10:06,18:09,194.3,182.3
2026-06-30,EFOR,elenen,orta,8.9,0.314,14.08,1dk,hedef,14.5024,10:15,2.97,5.11,-2.13,10:15,10:00,14.8,13.78
2026-06-30,INVEO,elenen,orta,9.3,0.255,8.85,1dk,stop,8.5845,10:49,-3.03,1.36,-8.81,10:00,14:12,8.97,8.07
2026-06-30,ISYAT,elenen,orta,7.0,0.321,8.67,1dk,stop,8.4099,10:15,-3.03,1.38,-6.0,10:00,17:11,8.79,8.15
2026-06-30,KLMSN,elenen,orta,68.1,0.396,35.28,1dk,stop,34.2216,10:39,-3.03,2.95,-4.99,10:04,14:16,36.32,33.52
2026-06-30,MRSHL,elenen,tepe,14.2,0.807,2088.0,1dk,stop,2025.36,10:15,-3.03,4.41,-12.36,13:59,11:32,2180.0,1830.0
2026-06-30,PATEK,elenen,orta,9.5,0.35,23.98,1dk,stop,23.2606,10:36,-3.03,-0.17,-7.34,10:00,15:24,23.94,22.22
