mfe,mae,sinyal,kat_gerceklesen,hisse
0.06786427145708585,-0.027944111776447067,False,0.019001107839189187,ISKPL
0.05133470225872694,-0.026694045174537995,False,0.026361582038986472,ISKPL
0.005917159763313418,-0.03550295857988173,False,0.03902247707228718,ISKPL
0.03754940711462451,-0.015810276679841695,False,0.015331806409271152,ISKPL
0.03824091778202665,-0.013384321223709472,False,0.010364380976084773,ISKPL
0.03321033210332103,-0.014760147601476037,False,0.007401896033027085,ISKPL
0.015789473684210575,-0.026315789473684292,False,0.010819260575667839,ISKPL
0.047368421052631504,-0.0491228070175439,False,0.017113719065263454,ISKPL
0.0,-0.03583617747440271,False,0.10726623301769975,ISKPL
0.11033274956217154,-0.015761821366024442,False,0.3177428640595979,ISKPL
0.017133956386292892,-0.026479750778816147,True,7.051926378600329,ISKPL
0.04489164086687314,-0.012383900928792602,False,0.5196659877556757,ISKPL
0.016417910447761086,-0.02985074626865669,False,2.204211379949671,ISKPL
0.032448377581120846,-0.07964601769911506,False,0.5177779230338563,ISKPL
0.007886435331230235,-0.03627760252365919,False,0.985821241822668,ISKPL
0.0,-0.0850722311396469,False,0.3857882692363787,ISKPL
0.014084507042253502,-0.03345070422535201,False,0.47702321459985275,ISKPL
0.08617594254937155,0.0,False,0.13482087059860057,ISKPL
0.07304347826086954,-0.029565217391304355,False,1.2597672222310154,ISKPL
0.03262642740619914,-0.06525285481239795,False,1.1630995228544478,ISKPL
0.04026845637583887,-0.020134228187919434,False,0.29240059311046324,ISKPL
0.08717948717948731,0.0,True,175.93103096428928,ISKPL
0.0641025641025641,-0.049679487179487225,False,0.02857574651788267,ISKPL
0.11450381679389321,0.0,False,0.4136604635060562,ISKPL
0.00657894736842124,-0.09078947368421042,False,1.03420769875229,ISKPL
0.008042895442359255,-0.04557640750670244,False,0.08093772331175157,ISKPL
0.04488078541374474,-0.02524544179523136,False,1.264739123650162,ISKPL
0.027100271002709952,-0.012195121951219523,False,0.020480596510987825,ISKPL
0.09189189189189184,-0.002702702702702786,False,0.10126429306213493,ISKPL
0.05415617128463457,-0.016372795969773368,False,0.015467736921450148,ISKPL
0.015075376884422065,-0.06407035175879394,False,0.01482290237714439,ISKPL
0.007957559681697646,-0.04774535809018576,False,0.025383322752903396,ISKPL
0.022662889518413554,-0.03257790368271951,False,0.3088555054736161,ISKPL
0.07558139534883734,-0.008720930232558044,False,0.24359200818137594,ISKPL
0.07172413793103449,-0.017931034482758568,False,0.596591278532223,ISKPL
0.0038610038610038533,-0.09523809523809512,False,0.417321785836106,ISKPL
0.09759547383309752,-0.016973125884017004,False,0.03806313360628587,ISKPL
0.05858854860186424,-0.02130492676431428,False,0.3006436396898612,ISKPL
0.026737967914438387,-0.022727272727272818,False,0.34880733970710237,ISKPL
0.013698630136986356,-0.021917808219178103,False,0.20551009174617058,ISKPL
0.022222222222222143,-0.01805555555555549,False,0.24664849511189674,ISKPL
0.05555555555555558,-0.012499999999999956,False,0.851052605605161,ISKPL
0.010695187165775222,-0.053475935828877,False,2.4875054045233997,ISKPL
0.05306122448979589,-0.017687074829931926,False,0.1932112223595469,ISKPL
0.08781127129750987,-0.013106159895150626,False,1.1626601505745608,ISKPL
0.031325301204819356,-0.01927710843373498,False,1.8872219849318146,ISKPL
0.05357142857142838,-0.010714285714285676,False,0.6630648439893466,ISKPL
0.03995433789954328,-0.010273972602739656,False,1.3460479177430582,ISKPL
0.0485875706214689,-0.004519774011299327,False,2.4611298861012987,ISKPL
0.012222222222222134,-0.03888888888888886,False,0.14323437100716171,ISKPL
0.04849884526558901,-0.013856812933025542,False,0.8230150909444446,ISKPL
0.008958566629339249,-0.024636058230682933,False,0.285638205102651,ISKPL
0.020571428571428463,-0.021714285714285686,False,0.2579654975856172,ISKPL
0.025374855824682907,-0.02076124567474047,False,1.3820742035219789,ISKPL
0.01912260967379087,-0.02137232845894277,False,0.23901816107326768,ISKPL
0.03825136612021862,-0.021857923497267895,False,0.34803253018134056,ISKPL
0.015957446808510634,-0.02872340425531905,False,0.7758174732599903,ISKPL
0.0414394765539805,0.0,False,0.3525352572040933,ISKPL
0.010582010582010692,-0.04550264550264549,True,3.1180002116296035,ISKPL
0.017505470459518557,0.0,True,14.333546481179816,ISKPL
0.03056768558951961,-0.004366812227074357,False,0.46205790292638677,ISKPL
0.026881720430107503,-0.032258064516129115,False,0.174483561068028,ISKPL
0.01783840503672618,-0.03357817418677844,False,1.1798203351605094,ISKPL
0.0010224948875254825,-0.036809815950920144,False,0.6145393963370127,ISKPL
0.0,-0.037190082644628086,False,0.1628621147376624,ISKPL
0.007470651013874008,-0.02774813233724649,False,0.06428892197877521,ISKPL
0.0,-0.02631578947368418,False,0.28751288931426,ISKPL
0.004282655246252709,-0.020342612419700146,False,0.4408053660467865,ISKPL
0.009761388286334105,-0.04663774403470733,False,0.05769224326337525,ISKPL
0.001098901098901095,-0.03516483516483515,False,0.05922899596010317,ISKPL
0.019736842105263275,-0.033991228070175294,False,0.19945018612441637,ISKPL
0.022547914317925688,-0.006764374295377573,False,0.09762401754293423,ISKPL
0.03333333333333344,0.0,False,0.1493243349784765,ISKPL
0.019522776572667988,-0.014099783080260386,False,1.1351123194478068,ISKPL
0.002178649237472685,-0.019607843137254832,False,0.3726538102443579,ISKPL
0.00967741935483879,-0.027956989247312047,False,1.1134899897756767,ISKPL
0.07500000000000018,-0.0625,False,1.1801124622312968,ISKPL
0.002955665024630516,-0.0620689655172415,True,4.02955780867017,ISKPL
0.0,-0.0780437044745057,False,1.313505222659229,ISKPL
0.022099447513812098,-0.04640883977900556,True,3.4739015969605727,ISKPL
0.0034482758620690834,-0.03563218390804579,False,1.0352625596179639,ISKPL
0.03686635944700467,-0.004608294930875445,False,0.5470378172560241,ISKPL
0.014908256880733939,-0.0401376146788992,False,0.9596066262678775,ISKPL
0.04055619930475074,0.0,False,1.1632954162071796,ISKPL
0.06504961411245858,-0.015435501653803807,False,0.2405533760066075,ISKPL
0.09297520661157033,-0.01446280991735538,False,2.153690546916811,ISKPL
0.06912878787878785,-0.019886363636363757,True,4.899634142705641,ISKPL
0.058348294434470205,-0.012567324955116699,False,1.2511922645873572,ISKPL
0.036658141517476484,-0.016197783461210702,False,1.9109037879857385,ISKPL
0.028029678483099785,-0.06430338004946423,False,2.0116471236326436,ISKPL
0.09405501330967181,-0.01153504880212941,True,3.943125579956696,ISKPL
0.028806584362139898,-0.009876543209876631,True,3.888139595953461,ISKPL
0.014766201804758072,-0.03035274815422473,False,0.8712460663151532,ISKPL
0.027272727272727337,-0.008264462809917328,False,0.2533002977123159,ISKPL
0.004938271604938205,-0.018930041152263377,False,0.23468788904904442,ISKPL
0.004938271604938205,-0.028806584362139898,False,0.5222708119144499,ISKPL
0.062551440329218,-0.013991769547325061,False,2.5569449056603775,ISKPL
0.02642113690952752,-0.014411529223378627,False,1.0504815463981065,ISKPL
0.009471191791633693,-0.012628255722178405,False,0.31554844450249386,ISKPL
0.01195219123505975,-0.0015936254980081221,False,1.4330306529830659,ISKPL
0.0015797788309637184,-0.028436018957345932,False,0.3090579015303349,ISKPL
0.027091633466135523,-0.017529880478087678,False,0.6077149013848666,ISKPL
